Id,Label,Type,Tags,Rating,Title
1873-E,1873-E,Problem,"binary search,sortings",1100,Building an Aquarium
1873-D,1873-D,Problem,"greedy,implementation,two pointers",800,1D Eraser
1873-C,1873-C,Problem,"implementation,math",800,Target Practice
1873-B,1873-B,Problem,"brute force,greedy,math",800,Good Kid
1873-A,1873-A,Problem,"brute force,implementation",800,Short Sort
1872-G,1872-G,Problem,"brute force,greedy,math",2000,Replace With Product
1872-F,1872-F,Problem,"dfs and similar,dsu,graphs,implementation,math",1800,Selling a Menagerie
1872-E,1872-E,Problem,"binary search,bitmasks,data structures,dp",1500,Data Structures Fan
1872-D,1872-D,Problem,math,1200,Plus Minus Permutation
1872-C,1872-C,Problem,"math,number theory",1100,Non-coprime Split
1872-B,1872-B,Problem,"greedy,implementation",900,The Corridor or There and Back Again
1872-A,1872-A,Problem,"brute force,greedy,math",800,Two Vessels
1870-H,1870-H,Problem,"data structures,graphs,greedy,trees",3500,Standard Graph Problem
1870-G,1870-G,Problem,data structures,3300,MEXanization
1870-F,1870-F,Problem,"binary search,math",2900,Lazy Numbers
1870-E,1870-E,Problem,"bitmasks,brute force,dp,shortest paths",2300,Another MEX Problem
1870-D,1870-D,Problem,"greedy,implementation,sortings",1800,Prefix Purchase
1870-C,1870-C,Problem,"binary search,data structures,dp,implementation,math,two pointers",1300,Colorful Table
1870-B,1870-B,Problem,"bitmasks,greedy,math",1200,Friendly Arrays
1870-A,1870-A,Problem,"constructive algorithms,greedy,math",800,MEXanized Array
1869-B,1869-B,Problem,"geometry,math,shortest paths,sortings",1100,2D Traveling
1869-A,1869-A,Problem,constructive algorithms,900,Make It Zero
1868-F,1868-F,Problem,"data structures,greedy,implementation",3500,LIS?
1868-E,1868-E,Problem,"constructive algorithms,dp,greedy",3500,Min-Sum-Max
1868-D,1868-D,Problem,"constructive algorithms,graphs,greedy,implementation,trees",3000,Flower-like Pseudotree
1868-C,1868-C,Problem,"combinatorics,dp,implementation,math,trees",2400,Travel Plan
1868-B2,1868-B2,Problem,"bitmasks,constructive algorithms,dp,greedy,implementation,math",2100,Candy Party (Hard Version)
1868-B1,1868-B1,Problem,"bitmasks,constructive algorithms,graphs,greedy,implementation,math",1700,Candy Party (Easy Version)
1868-A,1868-A,Problem,"constructive algorithms,implementation",1300,Fill in the Matrix
1867-F,1867-F,Problem,"brute force,constructive algorithms,dfs and similar,greedy,hashing",2700,Most Different Tree
1867-E2,1867-E2,Problem,"constructive algorithms,interactive",2200,Salyg1n and Array (hard version)
1867-E1,1867-E1,Problem,"constructive algorithms,interactive,math",2000,Salyg1n and Array (simple version)
1867-D,1867-D,Problem,"brute force,constructive algorithms,dfs and similar,graphs,greedy,implementation",1800,Cyclic Operations
1867-C,1867-C,Problem,"constructive algorithms,data structures,games,greedy,interactive",1300,Salyg1n and the MEX Game
1867-B,1867-B,Problem,"bitmasks,constructive algorithms,strings",1100,XOR Palindromes
1867-A,1867-A,Problem,"constructive algorithms,sortings",800,"green_gold_dog, array and permutation"
1866-M,1866-M,Problem,"brute force,combinatorics,dp,math,probabilities",2400,Mighty Rock Tower
1866-L,1866-L,Problem,"binary search,brute force,math",2400,Lihmuf Balling
1866-K,1866-K,Problem,"binary search,data structures,dp,geometry,graphs,implementation,trees",2500,Keen Tree Calculation
1866-J,1866-J,Problem,dp,2800,Jackets and Packets
1866-I,1866-I,Problem,"dp,games,two pointers",2300,Imagination Castle
1866-H,1866-H,Problem,combinatorics,2100,Happy Sets
1866-G,1866-G,Problem,"binary search,data structures,dp,flows,greedy",2100,Grouped Carriages
1866-F,1866-F,Problem,"binary search,data structures,sortings",3100,Freak Joker Process
1866-E,1866-E,Problem,dp,2700,Elevators of Tamem
1866-D,1866-D,Problem,"dp,greedy",2300,Digital Wallet
1866-C,1866-C,Problem,"dfs and similar,dp,graphs",1900,Completely Searching for Inversions
1866-B,1866-B,Problem,"combinatorics,math,number theory",1400,Battling with Numbers
1866-A,1866-A,Problem,math,800,Ambitious Kid
1864-I,1864-I,Problem,"graphs,greedy",3500,Future Dominators
1864-H,1864-H,Problem,"dp,math,matrices",3200,Asterism Stream
1864-G,1864-G,Problem,"combinatorics,constructive algorithms,implementation",3100,Magic Square
1864-F,1864-F,Problem,"data structures,implementation,sortings",2300,Exotic Queries
1864-E,1864-E,Problem,"bitmasks,data structures,games,math,probabilities,sortings,strings,trees",2100,Guess Game
1864-D,1864-D,Problem,"brute force,constructive algorithms,data structures,dp,greedy,math",1700,Matrix Cascade
1864-C,1864-C,Problem,"bitmasks,constructive algorithms,math,number theory",1300,Divisor Chain
1864-B,1864-B,Problem,"constructive algorithms,greedy,sortings,strings",1100,Swap and Reverse
1864-A,1864-A,Problem,"constructive algorithms,greedy,implementation,math",800,Increasing and Decreasing
1863-I,1863-I,Problem,"constructive algorithms,dp,trees",3500,Redundant Routes
1863-H,1863-H,Problem,"dp,trees",3500,Goldberg Machine 3
1863-G,1863-G,Problem,"combinatorics,dp,graphs,math",2800,Swaps
1863-F,1863-F,Problem,"bitmasks,dp,math",2600,"Divide, XOR, and Conquer"
1863-E,1863-E,Problem,"brute force,dfs and similar,dp,graphs,greedy,math,sortings,two pointers",2100,Speedrun
1863-D,1863-D,Problem,"constructive algorithms,greedy",1400,Two-Colored Dominoes
1863-C,1863-C,Problem,"implementation,math",1100,MEX Repetition
1863-B,1863-B,Problem,"greedy,math,sortings",1100,Split Sort
1863-A,1863-A,Problem,"greedy,implementation",800,Channel
1862-G,1862-G,Problem,"binary search,data structures,math,sortings",2000,The Great Equalizer
1862-F,1862-F,Problem,"binary search,bitmasks,brute force,dp",1800,Magic Will Save the World
1862-E,1862-E,Problem,"constructive algorithms,data structures,greedy",1600,Kolya and Movie Theatre
1862-D,1862-D,Problem,"binary search,combinatorics,constructive algorithms,math",1300,Ice Cream Balls
1862-C,1862-C,Problem,"binary search,data structures,implementation,sortings",1100,Flower City Fence
1862-B,1862-B,Problem,constructive algorithms,800,Sequence Game
1862-A,1862-A,Problem,"dp,greedy,implementation,strings",800,Gift Carpet
1861-F,1861-F,Problem,"binary search,bitmasks,flows,greedy",3200,Four Suits
1861-E,1861-E,Problem,"combinatorics,dp,implementation,math",2300,Non-Intersecting Subpermutations
1861-D,1861-D,Problem,"dp,greedy",1800,Sorting By Multiplication
1861-C,1861-C,Problem,"data structures,dfs and similar,implementation,strings,trees",1600,Queries for the Array
1861-B,1861-B,Problem,"constructive algorithms,dp,greedy",1000,Two Binary Strings
1861-A,1861-A,Problem,"constructive algorithms,math",800,Prime Deletion
1860-F,1860-F,Problem,"data structures,geometry,implementation,math,sortings",2900,Evaluate RBS
1860-E,1860-E,Problem,"data structures,dfs and similar,graphs,shortest paths",2400,Fast Travel Text Editor
1860-D,1860-D,Problem,dp,2200,Balanced String
1860-C,1860-C,Problem,"data structures,dp,games,greedy",1400,Game on Permutation
1860-B,1860-B,Problem,"binary search,brute force,greedy,math",1200,Fancy Coins
1860-A,1860-A,Problem,"constructive algorithms,strings",900,Not a Substring
1859-F,1859-F,Problem,"data structures,dfs and similar,divide and conquer,graphs,shortest paths,trees",3200,Teleportation in Byteland
1859-E,1859-E,Problem,"brute force,dp,math",2500,Maximum Monogonosity
1859-D,1859-D,Problem,"binary search,data structures,dp,dsu,greedy,sortings",1800,Andrey and Escape from Capygrad
1859-C,1859-C,Problem,"brute force,dp,greedy,math",1200,Another Permutation Problem
1859-B,1859-B,Problem,"constructive algorithms,greedy,math,sortings",1000,Olya and Game with Arrays
1859-A,1859-A,Problem,"constructive algorithms,math,number theory",800,United We Stand
1858-E2,1858-E2,Problem,"data structures,interactive,trees",2600,Rollbacks (Hard Version)
1858-E1,1858-E1,Problem,"brute force,data structures,dfs and similar,trees",2500,Rollbacks (Easy Version)
1858-D,1858-D,Problem,"brute force,data structures,dp,greedy,two pointers",2200,Trees and Segments
1858-C,1858-C,Problem,"constructive algorithms,greedy,math,number theory",1000,Yet Another Permutation Problem
1858-B,1858-B,Problem,"brute force,dp,greedy,math,number theory",1500,The Walkway
1858-A,1858-A,Problem,"games,greedy,math",800,Buttons
1857-G,1857-G,Problem,"combinatorics,divide and conquer,dsu,graphs,greedy,sortings,trees",2000,Counting Graphs
1857-F,1857-F,Problem,"binary search,data structures,math",1600,Sum and Product
1857-E,1857-E,Problem,"math,sortings",1500,Power of Points
1857-D,1857-D,Problem,"math,sortings,trees",1300,Strong Vertices
1857-C,1857-C,Problem,"greedy,sortings",1200,Assembly via Minimums
1857-B,1857-B,Problem,"greedy,implementation,math",1100,Maximum Rounding
1857-A,1857-A,Problem,"greedy,math",800,Array Coloring
1856-E2,1856-E2,Problem,"bitmasks,dfs and similar,dp,fft,greedy,implementation,math,trees",2700,PermuTree (hard version)
1856-E1,1856-E1,Problem,"dfs and similar,dp,trees",1800,PermuTree (easy version)
1856-D,1856-D,Problem,"divide and conquer,interactive",2100,More Wrong
1856-C,1856-C,Problem,"binary search,brute force,data structures,dp",1600,To Become Max
1856-B,1856-B,Problem,"implementation,math",900,Good Arrays
1856-A,1856-A,Problem,implementation,800,Tales of a Sort
1855-B,1855-B,Problem,"brute force,combinatorics,greedy,math,number theory",900,Longest Divisors Interval
1855-A,1855-A,Problem,"greedy,math",800,Dalton the Teacher
1854-F,1854-F,Problem,"brute force,dp",3500,Mark and Spaceship
1854-E,1854-E,Problem,"brute force,constructive algorithms,dp,greedy,math",3000,Game Bundles
1854-D,1854-D,Problem,"binary search,interactive,trees",3000,Michael and Hotel
1854-C,1854-C,Problem,"combinatorics,dp,math,probabilities",2500,Expected Destruction
1854-B,1854-B,Problem,"bitmasks,brute force,dp",2200,Earn or Unlock
1854-A2,1854-A2,Problem,"constructive algorithms,math",1900,Dual (Hard Version)
1854-A1,1854-A1,Problem,"constructive algorithms,math",1400,Dual (Easy Version)
1853-B,1853-B,Problem,"binary search,brute force,math",1200,Fibonaccharsis
1853-A,1853-A,Problem,"brute force,greedy,math",800,Desorting
1852-F,1852-F,Problem,"data structures,dp,flows",3500,Panda Meetups
1852-E,1852-E,Problem,"constructive algorithms,data structures,greedy",3400,Rivalries
1852-D,1852-D,Problem,"constructive algorithms,dp,greedy",2800,Miriany and Matchstick
1852-C,1852-C,Problem,"data structures,dp,greedy,math",2400,Ina of the Mountain
1852-B,1852-B,Problem,"constructive algorithms,graphs,greedy,math,sortings,two pointers",1800,Imbalanced Arrays
1852-A,1852-A,Problem,"binary search,math,number theory",1800,Ntarsis' Set
1851-G,1851-G,Problem,"binary search,data structures,dsu,graphs,implementation,sortings,trees,two pointers",2000,Vlad and the Mountains
1851-F,1851-F,Problem,"bitmasks,greedy,math,strings,trees",1800,Lisa and the Martians
1851-E,1851-E,Problem,"dfs and similar,dp,graphs,sortings",1500,Nastya and Potions
1851-D,1851-D,Problem,"implementation,math",1300,Prefix Permutation Sums
1851-C,1851-C,Problem,greedy,1000,Tiles Comeback
1851-B,1851-B,Problem,"greedy,sortings,two pointers",800,Parity Sort
1851-A,1851-A,Problem,"brute force,constructive algorithms,math",800,Escalator Conversations
1850-H,1850-H,Problem,"dfs and similar,dsu,graphs,greedy,implementation",1700,The Third Letter
1850-G,1850-G,Problem,"combinatorics,data structures,geometry,implementation,math,sortings",1500,The Morning Star
1850-F,1850-F,Problem,"brute force,implementation,math,number theory",1300,We Were Both Children
1850-E,1850-E,Problem,"binary search,geometry,implementation,math",1100,Cardboard for Pictures
1850-D,1850-D,Problem,"brute force,greedy,implementation,sortings",900,Balanced Round
1850-C,1850-C,Problem,"implementation,strings",800,Word on the Paper
1850-B,1850-B,Problem,"implementation,sortings",800,Ten Words of Wisdom
1850-A,1850-A,Problem,"implementation,sortings",800,To My Critics
1849-F,1849-F,Problem,"binary search,bitmasks,data structures,divide and conquer,greedy,trees",2700,XOR Partition
1849-E,1849-E,Problem,"binary search,data structures,divide and conquer,dp,dsu,two pointers",2300,Max to the Right of Min
1849-D,1849-D,Problem,"constructive algorithms,greedy,two pointers",1700,Array Painting
1849-C,1849-C,Problem,"binary search,brute force,data structures,hashing,strings",1600,Binary String Copying
1849-B,1849-B,Problem,"greedy,math,sortings",1000,Monsters
1849-A,1849-A,Problem,"implementation,math",800,Morning Sandwich
1848-F,1848-F,Problem,"binary search,bitmasks,combinatorics,divide and conquer,dp,math",2400,Vika and Wiki
1848-E,1848-E,Problem,"brute force,implementation,math,number theory",2600,Vika and Stone Skipping
1848-D,1848-D,Problem,"binary search,brute force,math,ternary search",2200,Vika and Bonuses
1848-C,1848-C,Problem,"math,number theory",1800,Vika and Price Tags
1848-B,1848-B,Problem,"binary search,data structures,greedy,implementation,math,sortings",1200,Vika and the Bridge
1848-A,1848-A,Problem,"games,math",900,Vika and Her Friends
1847-F,1847-F,Problem,"binary search,bitmasks,data structures,dfs and similar,greedy,math,sortings",2500,The Boss's Identity
1847-E,1847-E,Problem,"brute force,combinatorics,implementation,interactive,math,probabilities",2900,Triangle Platinum?
1847-D,1847-D,Problem,"data structures,dsu,greedy,implementation,strings",1900,Professor Higashikata
1847-C,1847-C,Problem,"bitmasks,brute force,dp,greedy",1400,"Vampiric Powers, anyone?"
1847-B,1847-B,Problem,"bitmasks,greedy,two pointers",1000,Hamon Odyssey
1847-A,1847-A,Problem,"greedy,sortings",800,The Man who became a God 
1846-G,1846-G,Problem,"bitmasks,dp,graphs,greedy,shortest paths",1900,Rudolf and CodeVid-23
1846-F,1846-F,Problem,"constructive algorithms,implementation,interactive",1800,Rudolph and Mimic
1846-E2,1846-E2,Problem,"binary search,brute force,implementation,math",1800,Rudolf and Snowflakes (hard version)
1846-E1,1846-E1,Problem,"brute force,implementation,math",1300,Rudolf and Snowflakes (simple version)
1846-D,1846-D,Problem,"constructive algorithms,geometry,math",1200,Rudolph and Christmas Tree
1846-C,1846-C,Problem,"constructive algorithms,data structures,dp,greedy,sortings",1200,Rudolf and the Another Competition
1846-B,1846-B,Problem,"brute force,implementation,strings",800,Rudolph and Tic-Tac-Toe
1846-A,1846-A,Problem,"implementation,math",800,Rudolph and Cut the Rope 
1845-F,1845-F,Problem,"dp,fft,math,number theory",2800,Swimmers in the Pool
1845-E,1845-E,Problem,"dp,implementation,math",2500,Boxes and Balls
1845-D,1845-D,Problem,"binary search,brute force,data structures,dp,dsu,greedy,math,two pointers",1800,Rating System
1845-C,1845-C,Problem,"binary search,dp,greedy,strings",1400,Strong Password
1845-B,1845-B,Problem,"geometry,implementation,math",900,Come Together
1845-A,1845-A,Problem,"constructive algorithms,implementation,math,number theory",800,Forbidden Integer
1844-H,1844-H,Problem,"combinatorics,data structures,dp,dsu,math",3400,Multiple of Three Cycles
1844-G,1844-G,Problem,"bitmasks,constructive algorithms,data structures,dfs and similar,implementation,math,matrices,number theory,trees",3000,Tree Weights
1844-F2,1844-F2,Problem,"binary search,constructive algorithms,data structures,greedy,math,sortings",2800,Min Cost Permutation (Hard Version)
1844-F1,1844-F1,Problem,"brute force,constructive algorithms,greedy,math",2600,Min Cost Permutation (Easy Version)
1844-E,1844-E,Problem,"2-sat,constructive algorithms,dfs and similar,dsu,graphs",2400,Great Grids
1844-D,1844-D,Problem,"constructive algorithms,greedy,math,number theory,strings",1400,Row Major
1844-C,1844-C,Problem,"dp,greedy,implementation,math",1300,Particles
1844-B,1844-B,Problem,"constructive algorithms,math",1000,Permutations & Primes
1844-A,1844-A,Problem,"constructive algorithms,games",800,Subtraction Game
1843-F2,1843-F2,Problem,"data structures,dfs and similar,divide and conquer,dp,math,trees",2300,Omsk Metro (hard version)
1843-F1,1843-F1,Problem,"data structures,dfs and similar,dp,graphs,greedy,math,trees",1800,Omsk Metro (simple version)
1843-E,1843-E,Problem,"binary search,brute force,data structures,two pointers",1600,Tracking Segments
1843-D,1843-D,Problem,"combinatorics,dfs and similar,dp,math,trees",1200,Apple Tree
1843-C,1843-C,Problem,"bitmasks,combinatorics,math,trees",800,Sum in Binary Tree
1843-B,1843-B,Problem,"greedy,math,two pointers",800,Long Long
1843-A,1843-A,Problem,"greedy,sortings,two pointers",800,Sasha and Array Coloring
1842-I,1842-I,Problem,"divide and conquer,dp,greedy",3500,Tenzing and Necklace
1842-H,1842-H,Problem,"bitmasks,dp,graphs,math,probabilities",3000,Tenzing and Random Real Numbers
